http://www.imdb.com/title/tt0243155/?ref_=fn_al_tt_1,25000000,71500556
http://www.imdb.com/title/tt0088846/?ref_=fn_al_tt_1,15000000,9929000
http://www.imdb.com/title/tt0431308/?ref_=fn_al_tt_1,30000000,53680848
http://www.imdb.com/title/tt0283139/?ref_=fn_al_tt_1,16000000,16346122
http://www.imdb.com/title/tt0198021/?ref_=fn_al_tt_1,15000000,33771174
http://www.imdb.com/title/tt0108941/?ref_=fn_al_tt_1,28000000,
http://www.imdb.com/title/tt0093779/?ref_=fn_al_tt_1,16000000,30857814
http://www.imdb.com/title/tt0486655/?ref_=fn_al_tt_1,70000000,38345403
http://www.imdb.com/title/tt0335119/?ref_=fn_al_tt_1,,11634362
http://www.imdb.com/title/tt0281358/?ref_=fn_al_tt_1,11000000,41227069
http://www.imdb.com/title/tt0244353/?ref_=fn_al_tt_1,20000000,
http://www.imdb.com/title/tt0380510/?ref_=fn_al_tt_1,65000000,43982842
http://www.imdb.com/title/tt0098084/?ref_=fn_al_tt_1,11500000,57469179
http://www.imdb.com/title/tt0439289/?ref_=fn_al_tt_1,12000000,6754898
http://www.imdb.com/title/tt0114388/?ref_=fn_al_tt_1,16000000,42700000
http://www.imdb.com/title/tt0164912/?ref_=fn_al_tt_1,133000000,140015224
http://www.imdb.com/title/tt0100157/?ref_=fn_al_tt_1,20000000,61276872
http://www.imdb.com/title/tt1673434/?ref_=fn_al_tt_1,120000000,292298923
http://www.imdb.com/title/tt0903624/?ref_=fn_al_tt_1,180000000,303001229
http://www.imdb.com/title/tt0107282/?ref_=fn_al_tt_1,11000000,32861136
http://www.imdb.com/title/tt0397044/?ref_=fn_al_tt_1,15000000,3525161
http://www.imdb.com/title/tt0119223/?ref_=fn_al_tt_1,25000000,26333044
http://www.imdb.com/title/tt0386117/?ref_=fn_al_tt_1,100000000,77222184
http://www.imdb.com/title/tt0103874/?ref_=fn_al_tt_1,40000000,82522790
http://www.imdb.com/title/tt3645130/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0300556/?ref_=fn_al_tt_1,80000000,19480739
http://www.imdb.com/title/tt0317198/?ref_=fn_al_tt_1,40000000,40203020
http://www.imdb.com/title/tt0347149/?ref_=fn_al_tt_1,24000000,4710455
http://www.imdb.com/title/tt0489237/?ref_=fn_al_tt_1,20000000,25925170
http://www.imdb.com/title/tt1343092/?ref_=fn_al_tt_1,105000000,144812796
http://www.imdb.com/title/tt0100054/?ref_=fn_al_tt_1,,13985225
http://www.imdb.com/title/tt5210630/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0120184/?ref_=fn_al_tt_1,80000000,36976367
http://www.imdb.com/name/nm0005381/?ref_=fn_al_nm_1,,
http://www.imdb.com/title/tt0783233/?ref_=fn_al_tt_1,30000000,50921738
http://www.imdb.com/title/tt0119314/?ref_=fn_al_tt_1,60000000,75370763
http://www.imdb.com/title/tt0073486/?ref_=fn_al_tt_1,4400000,112000000
http://www.imdb.com/title/tt2467046/?ref_=fn_al_tt_1,16000000,13998282
http://www.imdb.com/title/tt0112679/?ref_=fn_al_tt_1,,23397365
http://www.imdb.com/title/tt0159365/?ref_=fn_al_tt_1,79000000,95632614
http://www.imdb.com/title/tt1976009/?ref_=fn_al_tt_1,40000000,5773519
http://www.imdb.com/title/tt0313542/?ref_=fn_al_tt_1,60000000,49440996
http://www.imdb.com/title/tt2283362/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt2022170/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt1093908/?ref_=fn_al_tt_1,,44268860
http://www.imdb.com/title/tt0120201/?ref_=fn_al_tt_1,105000000,54700065
http://www.imdb.com/title/tt0112715/?ref_=fn_al_tt_1,50000000,81022333
http://www.imdb.com/title/tt1238834/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0105046/?ref_=fn_al_tt_1,,5101632
http://www.imdb.com/title/tt0116683/?ref_=fn_al_tt_1,38000000,28934758
http://www.imdb.com/title/tt0066921/?ref_=fn_al_tt_1,2200000,
http://www.imdb.com/title/tt0988919/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt1568346/?ref_=fn_al_tt_1,90000000,102515793
http://www.imdb.com/title/tt0119567/?ref_=fn_al_tt_1,73000000,229074524
http://www.imdb.com/title/tt0120689/?ref_=fn_al_tt_1,60000000,136801374
http://www.imdb.com/title/tt0102713/?ref_=fn_al_tt_1,30000000,74787599
http://www.imdb.com/title/tt0409459/?ref_=fn_al_tt_1,130000000,107503316
http://www.imdb.com/title/tt0112579/?ref_=fn_al_tt_1,24000000,70960517
http://www.imdb.com/title/tt0163978/?ref_=fn_al_tt_1,50000000,39778599
http://www.imdb.com/title/tt1454029/?ref_=fn_al_tt_1,25000000,169705587
http://www.imdb.com/title/tt1345836/?ref_=fn_al_tt_1,250000000,448130642
http://www.imdb.com/title/tt0283084/?ref_=fn_al_tt_1,15000000,19158074
http://www.imdb.com/title/tt0087262/?ref_=fn_al_tt_1,15000000,15100000
http://www.imdb.com/title/tt0072402/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0060390/?ref_=fn_al_tt_1,1500000,
http://www.imdb.com/title/tt0068190/?ref_=fn_al_tt_1,2500000,
http://www.imdb.com/title/tt1538403/?ref_=fn_al_tt_1,60000000,31165421
http://www.imdb.com/title/tt0416212/?ref_=fn_al_tt_1,11000000,37766350
http://www.imdb.com/title/tt0124315/?ref_=fn_al_tt_1,24000000,57536361
http://www.imdb.com/title/tt0079844/?ref_=fn_al_tt_1,4000000,
http://www.imdb.com/title/tt0113670/?ref_=fn_al_tt_1,17000000,10019307
http://www.imdb.com/title/tt5834204/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0088323/?ref_=fn_al_tt_1,27000000,
http://www.imdb.com/name/nm0005251/?ref_=fn_al_nm_1,,
http://www.imdb.com/title/tt0114345/?ref_=fn_al_tt_1,50000000,10400000
http://www.imdb.com/title/tt0071007/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt1067583/?ref_=fn_al_tt_1,38000000,58700247
http://www.imdb.com/title/tt0989757/?ref_=fn_al_tt_1,25000000,80014842
http://www.imdb.com/title/tt1294226/?ref_=fn_al_tt_1,20000000,62933793
http://www.imdb.com/title/tt0247638/?ref_=fn_al_tt_1,26000000,108244774
http://www.imdb.com/title/tt0120824/?ref_=fn_al_tt_1,35000000,11405825
http://www.imdb.com/title/tt1509767/?ref_=fn_al_tt_1,75000000,20315324
http://www.imdb.com/title/tt0100944/?ref_=fn_al_tt_1,,10360553
http://www.imdb.com/title/tt0046534/?ref_=fn_al_tt_1,2000000,
http://www.imdb.com/title/tt0078480/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0442933/?ref_=fn_al_tt_1,150000000,82161969
http://www.imdb.com/title/tt0343818/?ref_=fn_al_tt_1,120000000,144795350
http://www.imdb.com/name/nm2237471/?ref_=fn_al_nm_1,,
http://www.imdb.com/title/tt0084917/?ref_=fn_al_tt_1,17000000,
http://www.imdb.com/title/tt0433416/?ref_=fn_al_tt_1,,13569248
http://www.imdb.com/title/tt0146882/?ref_=fn_al_tt_1,30000000,27277055
http://www.imdb.com/title/tt0955298/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0327597/?ref_=fn_al_tt_1,60000000,75280058
http://www.imdb.com/title/tt0377092/?ref_=fn_al_tt_1,17000000,86049418
http://www.imdb.com/title/tt0116477/?ref_=fn_al_tt_1,18000000,4414535
http://www.imdb.com/title/tt0001463/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt1840309/?ref_=fn_al_tt_1,85000000,150832203
http://www.imdb.com/name/nm1297015/?ref_=fn_al_nm_1,,
http://www.imdb.com/title/tt0088939/?ref_=fn_al_tt_1,15000000,94175854
http://www.imdb.com/title/tt0268695/?ref_=fn_al_tt_1,80000000,56684819
http://www.imdb.com/title/tt0065528/?ref_=fn_al_tt_1,18000000,
http://www.imdb.com/title/tt0139462/?ref_=fn_al_tt_1,80000000,52799004
http://www.imdb.com/title/tt0317132/?ref_=fn_al_tt_1,14000000,32645546
http://www.imdb.com/title/tt0068646/?ref_=fn_al_tt_1,6000000,134821952
http://www.imdb.com/title/tt0420238/?ref_=fn_al_tt_1,60000000,50818750
http://www.imdb.com/title/tt0091474/?ref_=fn_al_tt_1,15000000,8620929
http://www.imdb.com/title/tt0037988/?ref_=fn_al_tt_1,3500000,
http://www.imdb.com/title/tt0137523/?ref_=fn_al_tt_1,63000000,37023395
http://www.imdb.com/title/tt0404030/?ref_=fn_al_tt_1,7000000,1705595
http://www.imdb.com/title/tt0107798/?ref_=fn_al_tt_1,45000000,100768056
http://www.imdb.com/title/tt0241303/?ref_=fn_al_tt_1,25000000,71309760
http://www.imdb.com/title/tt0115988/?ref_=fn_al_tt_1,25000000,7340103
http://www.imdb.com/title/tt0085382/?ref_=fn_al_tt_1,5000000,21200000
http://www.imdb.com/title/tt1449283/?ref_=fn_al_tt_1,30000000,26687172
http://www.imdb.com/title/tt0434409/?ref_=fn_al_tt_1,54000000,70496802
http://www.imdb.com/title/tt0178737/?ref_=fn_al_tt_1,,4764741
http://www.imdb.com/title/tt0107151/?ref_=fn_al_tt_1,25000000,6265311
http://www.imdb.com/title/tt0388125/?ref_=fn_al_tt_1,,32880591
http://www.imdb.com/title/tt0398808/?ref_=fn_al_tt_1,17000000,82234139
http://www.imdb.com/title/tt0311429/?ref_=fn_al_tt_1,78000000,66462600
http://www.imdb.com/title/tt0097757/?ref_=fn_al_tt_1,40000000,109859444
http://www.imdb.com/title/tt1854564/?ref_=fn_al_tt_1,90000000,68558662
http://www.imdb.com/title/tt0484740/?ref_=fn_al_tt_1,45000000,4584886
http://www.imdb.com/title/tt0101921/?ref_=fn_al_tt_1,11000000,80100000
http://www.imdb.com/title/tt0879870/?ref_=fn_al_tt_1,60000000,80574010
http://www.imdb.com/title/tt0285531/?ref_=fn_al_tt_1,68000000,33685268
http://www.imdb.com/title/tt0159097/?ref_=fn_al_tt_1,6000000,4859475
http://www.imdb.com/title/tt1024715/?ref_=fn_al_tt_1,3000000,2926565
http://www.imdb.com/title/tt0061809/?ref_=fn_al_tt_1,3500000,
http://www.imdb.com/title/tt0105159/?ref_=fn_al_tt_1,,2827107
http://www.imdb.com/title/tt0120834/?ref_=fn_al_tt_1,35000000,14378353
http://www.imdb.com/title/tt0096332/?ref_=fn_al_tt_1,17000000,10006806
http://www.imdb.com/title/tt0117913/?ref_=fn_al_tt_1,40000000,108706165
http://www.imdb.com/title/tt0956038/?ref_=fn_al_tt_1,30000000,41840908
http://www.imdb.com/title/tt0437741/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0144084/?ref_=fn_al_tt_1,7000000,15047419
http://www.imdb.com/title/tt0274558/?ref_=fn_al_tt_1,25000000,41597830
http://www.imdb.com/title/tt0315983/?ref_=fn_al_tt_1,15000000,13005485
http://www.imdb.com/title/tt5213980/?ref_=fn_al_tt_1,,
http://www.imdb.com/name/nm0000216/?ref_=fn_al_nm_1,,
http://www.imdb.com/title/tt0577304/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0451079/?ref_=fn_al_tt_1,85000000,154529187
http://www.imdb.com/title/tt0124879/?ref_=fn_al_tt_1,30000000,18252684
http://www.imdb.com/title/tt5368542/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0980970/?ref_=fn_al_tt_1,155000000,104383624
http://www.imdb.com/title/tt0914798/?ref_=fn_al_tt_1,12500000,9030581
http://www.imdb.com/title/tt6057962/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt1951264/?ref_=fn_al_tt_1,130000000,424645577
http://www.imdb.com/title/tt1941689/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0185183/?ref_=fn_al_tt_1,73000000,21471685
http://www.imdb.com/title/tt0116209/?ref_=fn_al_tt_1,27000000,78651430
http://www.imdb.com/title/tt0140379/?ref_=fn_al_tt_1,11000000,16066563
http://www.imdb.com/title/tt0378793/?ref_=fn_al_tt_1,1000000,
http://www.imdb.com/title/tt0099165/?ref_=fn_al_tt_1,47000000,15691192
http://www.imdb.com/title/tt0053571/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0032551/?ref_=fn_al_tt_1,800000,
http://www.imdb.com/title/tt2884018/?ref_=fn_al_tt_1,15000000,
http://www.imdb.com/title/tt0844330/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0107665/?ref_=fn_al_tt_1,,15185672
http://www.imdb.com/name/nm0000115/?ref_=fn_al_nm_1,,
http://www.imdb.com/title/tt0238112/?ref_=fn_al_tt_1,57000000,25528495
http://www.imdb.com/title/tt0844471/?ref_=fn_al_tt_1,100000000,124870275
http://www.imdb.com/title/tt0172493/?ref_=fn_al_tt_1,40000000,28871190
http://www.imdb.com/title/tt0113419/?ref_=fn_al_tt_1,45000000,35617599
http://www.imdb.com/title/tt0489099/?ref_=fn_al_tt_1,85000000,80170146
http://www.imdb.com/title/tt1482456/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0210044/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0293508/?ref_=fn_al_tt_1,70000000,51225796
http://www.imdb.com/title/tt0120669/?ref_=fn_al_tt_1,18500000,10562387
http://www.imdb.com/title/tt0206634/?ref_=fn_al_tt_1,76000000,35286428
http://www.imdb.com/title/tt1152398/?ref_=fn_al_tt_1,17000000,27854896
http://www.imdb.com/title/tt0410454/?ref_=fn_al_tt_1,7500000,3347439
http://www.imdb.com/title/tt3332064/?ref_=fn_al_tt_1,150000000,34964818
http://www.imdb.com/title/tt0069280/?ref_=fn_al_tt_1,3200000,
http://www.imdb.com/title/tt0898367/?ref_=fn_al_tt_1,25000000,56692
http://www.imdb.com/title/tt0758758/?ref_=fn_al_tt_1,15000000,18352454
http://www.imdb.com/title/tt0119978/?ref_=fn_al_tt_1,40000000,45856732
http://www.imdb.com/title/tt3581932/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0066769/?ref_=fn_al_tt_1,6500000,
http://www.imdb.com/title/tt0054698/?ref_=fn_al_tt_1,2500000,
http://www.imdb.com/title/tt0068190/?ref_=fn_al_tt_1,2500000,
http://www.imdb.com/title/tt0120791/?ref_=fn_al_tt_1,48000000,46611204
http://www.imdb.com/title/tt0085101/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0116654/?ref_=fn_al_tt_1,40000000,27663982
http://www.imdb.com/title/tt0327056/?ref_=fn_al_tt_1,25000000,90135191
http://www.imdb.com/title/tt0976051/?ref_=fn_al_tt_1,32000000,34180954
http://www.imdb.com/title/tt0080468/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0384806/?ref_=fn_al_tt_1,19000000,64255243
http://www.imdb.com/title/tt0118884/?ref_=fn_al_tt_1,90000000,100853835
http://www.imdb.com/title/tt0430674/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt1790864/?ref_=fn_al_tt_1,34000000,102413606
http://www.imdb.com/title/tt0096425/?ref_=fn_al_tt_1,,940173
http://www.imdb.com/title/tt0963794/?ref_=fn_al_tt_1,8000000,17427926
http://www.imdb.com/title/tt0844794/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt1686821/?ref_=fn_al_tt_1,30000000,7791146
http://www.imdb.com/title/tt0184791/?ref_=fn_al_tt_1,5000000,16017403
http://www.imdb.com/title/tt1130884/?ref_=fn_al_tt_1,80000000,127968405
http://www.imdb.com/title/tt0109642/?ref_=fn_al_tt_1,,24361867
http://www.imdb.com/title/tt0338427/?ref_=fn_al_tt_1,,10281585
http://www.imdb.com/title/tt0087428/?ref_=fn_al_tt_1,7500000,5100000
http://www.imdb.com/title/tt0041386/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0861689/?ref_=fn_al_tt_1,25000000,3073392
http://www.imdb.com/title/tt0440963/?ref_=fn_al_tt_1,110000000,227137090
http://www.imdb.com/title/tt1781769/?ref_=fn_al_tt_1,,12802907
http://www.imdb.com/title/tt0096639/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt1722102/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt2582846/?ref_=fn_al_tt_1,12000000,124868837
http://www.imdb.com/title/tt0062622/?ref_=fn_al_tt_1,12000000,56715371
http://www.imdb.com/title/tt1139797/?ref_=fn_al_tt_1,4000000,2121701
http://www.imdb.com/title/tt6080188/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0944947/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0252501/?ref_=fn_al_tt_1,31000000,24185781
http://www.imdb.com/title/tt0349205/?ref_=fn_al_tt_1,40000000,138614544
http://www.imdb.com/name/nm6892322/?ref_=fn_al_nm_1,,
http://www.imdb.com/title/tt1482459/?ref_=fn_al_tt_1,70000000,213949505
http://www.imdb.com/title/tt0082416/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0109830/?ref_=fn_al_tt_1,55000000,329691196
http://www.imdb.com/title/tt1334260/?ref_=fn_al_tt_1,15000000,2412045
http://www.imdb.com/title/tt0816442/?ref_=fn_al_tt_1,19000000,21483154
http://www.imdb.com/title/tt0118755/?ref_=fn_al_tt_1,29000000,22359293
http://www.imdb.com/title/tt1067106/?ref_=fn_al_tt_1,200000000,137850096
http://www.imdb.com/title/tt0066011/?ref_=fn_al_tt_1,2200000,106400000
http://www.imdb.com/title/tt0120152/?ref_=fn_al_tt_1,35000000,2221994
http://www.imdb.com/title/tt0452046/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0457495/?ref_=fn_al_tt_1,40000000,652526
http://www.imdb.com/title/tt0070511/?ref_=fn_al_tt_1,12000000,53267000
http://www.imdb.com/title/tt0327162/?ref_=fn_al_tt_1,90000000,59475623
http://www.imdb.com/title/tt3007436/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt1659337/?ref_=fn_al_tt_1,13000000,17738570
http://www.imdb.com/title/tt0106834/?ref_=fn_al_tt_1,8000000,1710000
http://www.imdb.com/title/tt0106156/?ref_=fn_al_tt_1,12000000,
http://www.imdb.com/title/tt0083717/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0084237/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0276751/?ref_=fn_al_tt_1,30000000,40566655
http://www.imdb.com/title/tt0057536/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0115288/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0103994/?ref_=fn_al_tt_1,2000000,21665500
http://www.imdb.com/title/tt0094606/?ref_=fn_al_tt_1,,32632093
http://www.imdb.com/title/tt0109279/?ref_=fn_al_tt_1,,4630377
http://www.imdb.com/title/tt0252076/?ref_=fn_al_tt_1,55000000,93815117
http://www.imdb.com/title/tt5689402/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0047834/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0119925/?ref_=fn_al_tt_1,80000000,17593391
http://www.imdb.com/title/tt0387808/?ref_=fn_al_tt_1,,438653
http://www.imdb.com/title/tt5251060/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0058331/?ref_=fn_al_tt_1,6000000,102300000
http://www.imdb.com/title/tt0266308/?ref_=fn_al_tt_1,4500000,
http://www.imdb.com/title/tt0085407/?ref_=fn_al_tt_1,10000000,
http://www.imdb.com/title/tt0116313/?ref_=fn_al_tt_1,26000000,105444419
http://www.imdb.com/title/tt0118548/?ref_=fn_al_tt_1,50000000,50007168
http://www.imdb.com/title/tt0454876/?ref_=fn_al_tt_1,120000000,124976634
http://www.imdb.com/title/tt0089755/?ref_=fn_al_tt_1,31000000,87100000
http://www.imdb.com/title/tt0328589/?ref_=fn_al_tt_1,18000000,43601508
http://www.imdb.com/title/tt0114885/?ref_=fn_al_tt_1,16000000,66217473
http://www.imdb.com/title/tt1951266/?ref_=fn_al_tt_1,160000000,281666058
http://www.imdb.com/title/tt4820224/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0099348/?ref_=fn_al_tt_1,22000000,184208848
http://www.imdb.com/title/tt0435651/?ref_=fn_al_tt_1,25000000,45089048
http://www.imdb.com/title/tt1563738/?ref_=fn_al_tt_1,15000000,13766014
http://www.imdb.com/title/tt0110367/?ref_=fn_al_tt_1,15000000,50003300
http://www.imdb.com/title/tt0063121/?ref_=fn_al_tt_1,8000000,
http://www.imdb.com/title/tt0108052/?ref_=fn_al_tt_1,22000000,96067179
http://www.imdb.com/title/tt1327194/?ref_=fn_al_tt_1,25000000,60443237
http://www.imdb.com/title/tt0050567/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0062430/?ref_=fn_al_tt_1,5000000,
http://www.imdb.com/title/tt0038190/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0431021/?ref_=fn_al_tt_1,14000000,49122319
http://www.imdb.com/title/tt0117665/?ref_=fn_al_tt_1,44000000,53300852
http://www.imdb.com/title/tt0286989/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0120118/?ref_=fn_al_tt_1,,1002175
http://www.imdb.com/title/tt0027075/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt2763304/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0450405/?ref_=fn_al_tt_1,40000000,13838130
http://www.imdb.com/title/tt0119791/?ref_=fn_al_tt_1,,1200000
http://www.imdb.com/title/tt0429153/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0477348/?ref_=fn_al_tt_1,25000000,74273505
http://www.imdb.com/title/tt1242460/?ref_=fn_al_tt_1,7000000,1738692
http://www.imdb.com/title/tt0121766/?ref_=fn_al_tt_1,113000000,380262555
http://www.imdb.com/title/tt1186342/?ref_=fn_al_tt_1,,
http://www.imdb.com/name/nm5483400/?ref_=fn_al_nm_1,,
http://www.imdb.com/title/tt0180093/?ref_=fn_al_tt_1,4500000,3609278
http://www.imdb.com/title/tt0171363/?ref_=fn_al_tt_1,80000000,91188905
http://www.imdb.com/title/tt0482571/?ref_=fn_al_tt_1,40000000,53082743
http://www.imdb.com/title/tt0107943/?ref_=fn_al_tt_1,15000000,22954968
http://www.imdb.com/title/tt5128826/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0092965/?ref_=fn_al_tt_1,35000000,22238696
http://www.imdb.com/title/tt0106833/?ref_=fn_al_tt_1,,296081
http://www.imdb.com/title/tt0120633/?ref_=fn_al_tt_1,75000000,56702901
http://www.imdb.com/title/tt0058241/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0804497/?ref_=fn_al_tt_1,8000000,6350058
http://www.imdb.com/title/tt0308383/?ref_=fn_al_tt_1,30000000,5381227
http://www.imdb.com/title/tt0120618/?ref_=fn_al_tt_1,12000000,175370
http://www.imdb.com/title/tt0120889/?ref_=fn_al_tt_1,85000000,55350897
http://www.imdb.com/title/tt0120681/?ref_=fn_al_tt_1,35000000,31598308
http://www.imdb.com/title/tt0095497/?ref_=fn_al_tt_1,7000000,8373585
http://www.imdb.com/title/tt1524930/?ref_=fn_al_tt_1,31000000,58879132
http://www.imdb.com/title/tt0120323/?ref_=fn_al_tt_1,,7928412
http://www.imdb.com/title/tt0048028/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0144214/?ref_=fn_al_tt_1,95000000,102678089
http://www.imdb.com/title/tt0040974/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0090728/?ref_=fn_al_tt_1,25000000,11100000
http://www.imdb.com/title/tt1611224/?ref_=fn_al_tt_1,69000000,37516013
http://www.imdb.com/title/tt0081283/?ref_=fn_al_tt_1,6000000,54800000
http://www.imdb.com/title/tt1198186/?ref_=fn_al_tt_1,,
http://www.imdb.com/title/tt0033870/?ref_=fn_al_tt_1,375000,
